🏊 create_context_pools[first] (5x16): 3.660s
Testing: csp_id=1051, page_id=0, browser=Safari
Testing: csp_id=1051, page_id=100, browser=Safari
Testing: csp_id=1051, page_id=200, browser=Safari
Testing: csp_id=1051, page_id=300, browser=Safari
Testing: csp_id=1051, page_id=400, browser=Safari
Testing: csp_id=1051, page_id=500, browser=Safari
Testing: csp_id=1051, page_id=600, browser=Safari
Testing: csp_id=1051, page_id=700, browser=Safari
Testing: csp_id=1051, page_id=800, browser=Safari
Testing: csp_id=1051, page_id=900, browser=Safari
Testing: csp_id=1051, page_id=1000, browser=Safari
Testing: csp_id=1051, page_id=1100, browser=Safari
Testing: csp_id=1051, page_id=1200, browser=Safari
Testing: csp_id=1051, page_id=1300, browser=Safari
Testing: csp_id=1051, page_id=1400, browser=Safari
Testing: csp_id=1051, page_id=1500, browser=Safari
Testing: csp_id=1051, page_id=1600, browser=Safari
Testing: csp_id=1051, page_id=1700, browser=Safari
Testing: csp_id=1051, page_id=1800, browser=Safari
Testing: csp_id=1051, page_id=1900, browser=Safari
Testing: csp_id=1051, page_id=2000, browser=Safari
Testing: csp_id=1051, page_id=2100, browser=Safari
Testing: csp_id=1051, page_id=2200, browser=Safari
Testing: csp_id=1051, page_id=2300, browser=Safari
Testing: csp_id=1051, page_id=2400, browser=Safari
Testing: csp_id=1051, page_id=2500, browser=Safari
Testing: csp_id=1051, page_id=2600, browser=Safari
Testing: csp_id=1051, page_id=2700, browser=Safari
Testing: csp_id=1051, page_id=2800, browser=Safari
Testing: csp_id=1051, page_id=2900, browser=Safari
Testing: csp_id=1051, page_id=3000, browser=Safari
Testing: csp_id=1051, page_id=3100, browser=Safari
Testing: csp_id=1051, page_id=3200, browser=Safari
Testing: csp_id=1051, page_id=3300, browser=Safari
Testing: csp_id=1051, page_id=3400, browser=Safari
Testing: csp_id=1051, page_id=3500, browser=Safari
Testing: csp_id=1051, page_id=3600, browser=Safari
Testing: csp_id=1051, page_id=3700, browser=Safari
Testing: csp_id=1051, page_id=3800, browser=Safari
Testing: csp_id=1051, page_id=3900, browser=Safari
